method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,or_r1_like_voting_score,objective_consensus_score,selection_policy,uses_reference_objective_for_selection,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_order_cost,detected_order_cost,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost,expected_demand_satisfaction,detected_demand_satisfaction,expected_nonnegative_bounds,detected_nonnegative_bounds,expected_objective_minimize,detected_objective_minimize
Solver only,fixed_order_cost_big_m_0004,Qwen3-8B_k5,fixed_order_cost_big_m,hard,True,True,Optimal,190.0,190.0,2.0,1.0,0.0,0.86,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.09525068092625588,0,,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0005,Qwen3-8B_k6,fixed_order_cost_big_m,hard,True,True,Optimal,785.0,785.0,2.0,1.0,0.0,0.86,1.0,1.0,1.0,1.0,0.9785714285714285,0.8571428571428571,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10773253906518221,0,,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0006,Qwen3-8B_k7,fixed_order_cost_big_m,hard,True,True,Optimal,1286.0,1286.0,2.0,1.0,0.0,0.835,1.0,0.98,0.95,0.9800000000000001,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.11102025792934,0,,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0007,Qwen3-8B_k3,fixed_order_cost_big_m,hard,True,True,Optimal,268.0,409.0,2.0,0.0,0.34474327628361856,0.735,0.735,0.98,0.95,0.9800000000000001,0.86875,0.125,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10031956597231328,1,,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0008,Qwen3-8B_k0,fixed_order_cost_big_m,hard,True,True,Optimal,461.0,461.0,2.0,1.0,0.0,0.835,1.0,0.98,0.95,0.9800000000000001,0.90625,0.375,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.09701506595592946,0,,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0009,Qwen3-8B_k1,fixed_order_cost_big_m,hard,True,True,Optimal,324.0,324.0,2.0,1.0,0.0,0.85,1.0,0.98,0.95,0.9800000000000001,0.98125,0.875,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.0999037449946627,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0010,Qwen3-8B_k3,fixed_order_cost_big_m,hard,True,True,Optimal,430.0,430.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.09795993193984032,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0011,Qwen3-8B_k7,fixed_order_cost_big_m,hard,True,True,Optimal,1322.0,1322.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,0.98125,0.875,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10658511298242956,0,,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0012,Qwen3-8B_k6,fixed_order_cost_big_m,hard,True,True,Optimal,572.0,572.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10431610804516822,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0013,Qwen3-8B_k7,fixed_order_cost_big_m,hard,True,True,Optimal,1096.0,1096.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10612187208607793,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0014,Qwen3-8B_k5,fixed_order_cost_big_m,hard,True,True,Optimal,741.0,741.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,0.98125,0.875,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10949067294131964,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0015,Qwen3-8B_k2,fixed_order_cost_big_m,hard,True,True,Optimal,934.0,934.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10952082008589059,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0016,Qwen3-8B_k0,fixed_order_cost_big_m,hard,True,True,Optimal,367.0,367.0,2.0,1.0,0.0,0.82,1.0,0.98,0.95,0.9800000000000001,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10771853197365999,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0017,Qwen3-8B_k6,fixed_order_cost_big_m,hard,True,True,Optimal,884.0,884.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10921525594312698,0,,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0018,Qwen3-8B_k7,fixed_order_cost_big_m,hard,True,True,Optimal,660.0,660.0,2.0,1.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.1021292379591614,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Solver only,fixed_order_cost_big_m_0019,Qwen3-8B_k4,fixed_order_cost_big_m,hard,True,True,Optimal,834.0,834.0,2.0,1.0,0.0,0.86,1.0,1.0,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over solver; no reference objective,False,0.10143607493955642,0,,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
Structure only,single_period_newsvendor_0000,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,111.0,111.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8933333333333334,0.9916666666666666,0.9966666666666667,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09244177199434489,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0001,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8933333333333334,0.9916666666666666,0.9966666666666667,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10041429498232901,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0002,Qwen3-8B_k6,single_period_newsvendor,easy,True,True,Optimal,580.0,580.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.9160000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10088663303758949,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0003,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Unbounded,420.0,84.0,0.0,0.0,4.0,0.5555555555555556,0.5555555555555556,0.6480000000000001,0.8600000000000001,0.7440000000000001,0.6,0.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10813758010044694,3,,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True
Structure only,single_period_newsvendor_0004,Qwen3-8B_k3,single_period_newsvendor,easy,True,True,Unbounded,684.0,114.0,0.0,0.0,5.0,0.5555555555555556,0.5555555555555556,0.6120000000000001,0.8600000000000001,0.7440000000000001,0.6,0.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09212387399747968,3,,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True
Structure only,single_period_newsvendor_0005,Qwen3-8B_k3,single_period_newsvendor,easy,True,True,Optimal,220.0,275.0,0.5922222222222223,0.0,0.2,0.5555555555555556,0.5555555555555556,0.8480000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09165379090700299,3,,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True
Structure only,single_period_newsvendor_0006,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,435.0,435.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09401700308080763,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0007,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,200.0,200.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09632580203469843,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0008,Qwen3-8B_k2,single_period_newsvendor,easy,True,True,Optimal,98.0,98.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.9320000000000002,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09516738390084356,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0009,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,164.0,164.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8933333333333334,0.9916666666666666,0.9966666666666667,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.08766726905014366,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0010,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,370.0,370.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10465451399795711,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0011,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,440.0,440.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8933333333333334,0.9916666666666666,0.9966666666666667,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11597308597993106,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0012,Qwen3-8B_k0,single_period_newsvendor,easy,True,False,Error,,200.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.1,0.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.06570454395841807,0,"Traceback (most recent call last):
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0012/Qwen3-8B_k0/_runner.py"", line 53, in <module>
    model = namespace[""build_model""]()
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0012/Qwen3-8B_k0/Qwen3-8B_k0.py"", line 10, in build_model
    prob += (unit_order_cost * order_quantity) + (holding_cost * max(order_quantity - demand, 0)) + (shortage_cost * max(demand - order_quantity, 0)), ""Total Cost""
UnboundLocalError: local variable 'unit_order_cost' referenced before assignment
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Structure only,single_period_newsvendor_0013,Qwen3-8B_k0,single_period_newsvendor,easy,True,False,Error,,327.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.1,0.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.06663620402105153,0,"Traceback (most recent call last):
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0013/Qwen3-8B_k0/_runner.py"", line 53, in <module>
    model = namespace[""build_model""]()
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0013/Qwen3-8B_k0/Qwen3-8B_k0.py"", line 11, in build_model
    prob += unit_order_cost * order_quantity + holding_cost * pulp.LpAffineExpression([pulp.LpVariable(""overage"", lowBound=0, cat='Integer'), pulp.LpVariable(""underage"", lowBound=0, cat='Integer')]) + shortage_cost * pulp.LpVariable(""underage"", lowBound=0, cat='Integer')
  File ""/home/cosine/.conda/envs/replenish/lib/python3.10/site-packages/pulp/pulp.py"", line 688, in __init__
    super().__init__(e)
TypeError: 'LpVariable' object is not iterable
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Structure only,single_period_newsvendor_0014,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,70.0,70.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09564010298345238,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0015,Qwen3-8B_k0,single_period_newsvendor,easy,True,False,Error,,59.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.024999999999999994,0.1,0.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.06882496702019125,0,"Traceback (most recent call last):
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0015/Qwen3-8B_k0/_runner.py"", line 53, in <module>
    model = namespace[""build_model""]()
  File ""/home/cosine/DAR/ReplenishVerifier/runs/qwen3_8b_k8_100_v8_candidate_diversity_safe_tac_20260624_201823/candidate_runs/single_period_newsvendor_0015/Qwen3-8B_k0/Qwen3-8B_k0.py"", line 11, in build_model
    total_cost = (order_quantity * 1) + (4 * pulp.LpAffineExpression([pulp.LpVariable(""leftovers"", lowBound=0, cat='Integer')])) + (9 * pulp.LpAffineExpression([pulp.LpVariable(""shortage"", lowBound=0, cat='Integer')]))
  File ""/home/cosine/.conda/envs/replenish/lib/python3.10/site-packages/pulp/pulp.py"", line 688, in __init__
    super().__init__(e)
TypeError: 'LpVariable' object is not iterable
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Structure only,single_period_newsvendor_0016,Qwen3-8B_k7,single_period_newsvendor,easy,True,True,Optimal,264.0,264.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.9320000000000002,1.0,1.0,0.86875,0.125,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10530589800328016,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0017,Qwen3-8B_k6,single_period_newsvendor,easy,True,True,Optimal,150.0,150.0,0.43700000000000006,1.0,0.0,0.43333333333333335,0.43333333333333335,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10419569199439138,5,,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True
Structure only,single_period_newsvendor_0018,Qwen3-8B_k3,single_period_newsvendor,easy,True,True,Optimal,112.0,112.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.9160000000000001,1.0,1.0,0.9624999999999999,0.75,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09934995498042554,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_period_newsvendor_0019,Qwen3-8B_k0,single_period_newsvendor,easy,True,True,Optimal,122.0,122.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.8840000000000001,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09723179508000612,0,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True
Structure only,single_item_multi_period_0000,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,666.0,666.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11669865902513266,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0001,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,116.0,116.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,0.98125,0.875,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10865395003929734,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0002,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,472.0,472.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11777142598293722,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0003,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,700.0,700.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10048975690733641,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0004,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,147.0,147.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11034375592134893,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0005,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,588.0,588.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10714192898012698,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0006,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,1090.0,1090.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11133727303240448,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0007,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,468.0,468.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,0.9785714285714285,0.8571428571428571,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10134423291310668,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0008,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,585.0,585.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.948,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.1071013129549101,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0009,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,630.0,630.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,0.9624999999999999,0.75,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.1108173968968913,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0010,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,860.0,860.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.1117886210558936,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0011,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,182.0,182.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.948,1.0,1.0,0.9571428571428571,0.7142857142857143,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.095246362965554,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0012,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,438.0,438.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11406244500540197,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0013,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,920.0,920.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,0.98125,0.875,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10546751192305237,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0014,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,580.0,580.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.1128769270144403,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0015,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,304.0,304.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.09974000893998891,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0016,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,150.0,150.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.948,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10874486097600311,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0017,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,972.0,972.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,0.9571428571428571,0.7142857142857143,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11231018195394427,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0018,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,616.0,616.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.964,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10061367007438093,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_0019,Qwen3-8B_k0,single_item_multi_period,medium,True,True,Optimal,827.0,827.0,0.9042857142857144,1.0,0.0,0.8571428571428571,1.0,0.98,1.0,1.0,1.0,1.0,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11818214796949178,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_shortage_0000,Qwen3-8B_k0,single_item_multi_period_shortage,medium,True,True,Optimal,896.0,444.0,0.9069444444444446,0.0,1.018018018018018,0.8611111111111112,1.0,0.98,1.0,1.0,0.86875,0.125,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.11007049295585603,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True
Structure only,single_item_multi_period_shortage_0001,Qwen3-8B_k0,single_item_multi_period_shortage,medium,True,True,Optimal,740.0,740.0,0.9069444444444446,1.0,0.0,0.8611111111111112,1.0,0.964,1.0,1.0,0.9624999999999999,0.75,replenishment structure-grounded reward ablation over structure; no reference objective,False,0.10559592302888632,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True
